    0.10000E-03    0.42040E+03
    0.10202E-03    0.42861E+03
    0.10408E-03    0.43698E+03
    0.10618E-03    0.44552E+03
    0.10833E-03    0.45423E+03
    0.11052E-03    0.46310E+03
    0.11275E-03    0.47215E+03
    0.11503E-03    0.48137E+03
    0.11735E-03    0.49077E+03
    0.11972E-03    0.50036E+03
    0.12214E-03    0.51014E+03
    0.12461E-03    0.52010E+03
    0.12712E-03    0.53026E+03
    0.12969E-03    0.54062E+03
    0.13231E-03    0.55117E+03
    0.13499E-03    0.56194E+03
    0.13771E-03    0.57291E+03
    0.14049E-03    0.58410E+03
    0.14333E-03    0.59551E+03
    0.14623E-03    0.60714E+03
    0.14918E-03    0.61899E+03
    0.15220E-03    0.63108E+03
    0.15527E-03    0.64340E+03
    0.15841E-03    0.65596E+03
    0.16161E-03    0.66877E+03
    0.16487E-03    0.68182E+03
    0.16820E-03    0.69513E+03
    0.17160E-03    0.70870E+03
    0.17507E-03    0.72253E+03
    0.17860E-03    0.73663E+03
    0.18221E-03    0.75101E+03
    0.18589E-03    0.76566E+03
    0.18965E-03    0.78061E+03
    0.19348E-03    0.79584E+03
    0.19739E-03    0.81136E+03
    0.20138E-03    0.82719E+03
    0.20544E-03    0.84333E+03
    0.20959E-03    0.85978E+03
    0.21383E-03    0.87655E+03
    0.21815E-03    0.89364E+03
    0.22255E-03    0.91107E+03
    0.22705E-03    0.92883E+03
    0.23164E-03    0.94694E+03
    0.23632E-03    0.96540E+03
    0.24109E-03    0.98421E+03
    0.24596E-03    0.10034E+04
    0.25093E-03    0.10229E+04
    0.25600E-03    0.10429E+04
    0.26117E-03    0.10632E+04
    0.26645E-03    0.10839E+04
    0.27183E-03    0.11050E+04
    0.27732E-03    0.11265E+04
    0.28292E-03    0.11485E+04
    0.28864E-03    0.11708E+04
    0.29447E-03    0.11936E+04
    0.30042E-03    0.12169E+04
    0.30649E-03    0.12405E+04
    0.31268E-03    0.12647E+04
    0.31899E-03    0.12893E+04
    0.32544E-03    0.13143E+04
    0.33201E-03    0.13399E+04
    0.33872E-03    0.13659E+04
    0.34556E-03    0.13925E+04
    0.35254E-03    0.14195E+04
    0.35966E-03    0.14471E+04
    0.36693E-03    0.14752E+04
    0.37434E-03    0.15039E+04
    0.38190E-03    0.15331E+04
    0.38962E-03    0.15628E+04
    0.39749E-03    0.15931E+04
    0.40552E-03    0.16240E+04
    0.41371E-03    0.16555E+04
    0.42207E-03    0.16876E+04
    0.43060E-03    0.17203E+04
    0.43929E-03    0.17536E+04
    0.44817E-03    0.17876E+04
    0.45722E-03    0.18222E+04
    0.46646E-03    0.18575E+04
    0.47588E-03    0.18934E+04
    0.48550E-03    0.19300E+04
    0.49530E-03    0.19673E+04
    0.50531E-03    0.20053E+04
    0.51552E-03    0.20441E+04
